iteration,l1_loss,ssim,total_loss,ema_loss,num_gaussians
517600,0.0394972,0.8505067,0.0834956,0.0817067,3273550
517700,0.0323664,0.9098211,0.0554914,0.0719712,3273550
517800,0.0474043,0.8333366,0.0951080,0.0766661,3273550
517900,0.0399422,0.8894150,0.0681993,0.0667183,3273550
518000,0.0518156,0.8249587,0.1011059,0.0717843,3273550
518100,0.0504313,0.8072519,0.1073580,0.0894869,3273550
518200,0.0418588,0.8594172,0.0813484,0.0685527,3273550
518300,0.0169148,0.9144605,0.0443647,0.0607906,3273550
518400,0.0536065,0.7215375,0.1435489,0.0968216,3273550
518500,0.0251901,0.9185156,0.0477078,0.0659377,3273550
518600,0.0303830,0.8952435,0.0601324,0.0718353,3273550
518700,0.0385415,0.8876023,0.0680840,0.0846154,3273550
518800,0.0400245,0.8563125,0.0814897,0.0747237,3273550
518900,0.0272491,0.8978814,0.0571969,0.0585524,3273550
519000,0.0275737,0.9121172,0.0516974,0.0773687,3273550
519100,0.0326039,0.9069074,0.0567993,0.0723066,3273550
519200,0.0414661,0.8899939,0.0688821,0.0687125,3273550
519300,0.0363319,0.8855975,0.0675601,0.0713843,3273550
519400,0.0329883,0.9156533,0.0535316,0.0641474,3273550
519500,0.0361034,0.7592150,0.1179760,0.1002455,3273550
519600,0.0339163,0.9091360,0.0566954,0.0541500,3273550
519700,0.0513412,0.8087519,0.1073039,0.0854476,3273550
519800,0.0477640,0.7908922,0.1123015,0.0811175,3273550
519900,0.0405075,0.8807995,0.0719847,0.0809668,3273550
520000,0.0399965,0.9305427,0.0517808,0.0606224,3273550
520100,0.0541625,0.8098307,0.1085652,0.0873603,3273550
520200,0.0379063,0.8475358,0.0837295,0.0827213,3273550
520300,0.0405304,0.8906598,0.0680543,0.0604905,3273550
520400,0.0252052,0.8940735,0.0574937,0.0574514,3273550
520500,0.0360196,0.8801835,0.0695384,0.0685334,3273550
520600,0.0254851,0.8908640,0.0589454,0.0611283,3273550
520700,0.0371563,0.8902007,0.0662135,0.0651552,3273550
520800,0.0235405,0.8826547,0.0610624,0.0757810,3273550
520900,0.0172563,0.9246687,0.0404863,0.0565458,3273550
521000,0.0358900,0.9072487,0.0586345,0.0610119,3273550
521100,0.0528411,0.7855887,0.1174692,0.0999892,3273550
521200,0.0391429,0.8935544,0.0660639,0.0825491,3273550
521300,0.0576080,0.7956280,0.1163136,0.0869513,3273550
521400,0.0343134,0.8893688,0.0648405,0.0605734,3273550
521500,0.0478908,0.8862745,0.0742247,0.0717337,3273550
521600,0.0352273,0.8299245,0.0891666,0.1192995,3273550
521700,0.0484867,0.7489941,0.1294944,0.1006394,3273550
521800,0.0323102,0.9014561,0.0588037,0.0651740,3273550
521900,0.0155057,0.9031196,0.0480556,0.0608633,3273550
522000,0.0218276,0.9152384,0.0470012,0.0613875,3273550
522100,0.0200948,0.9100533,0.0480356,0.0683343,3273550
522200,0.0145952,0.9382834,0.0334437,0.0771412,3273550
522300,0.0368321,0.8510840,0.0816657,0.0859229,3273550
522400,0.0271741,0.8304068,0.0841418,0.0753664,3273550
522500,0.0175958,0.8946981,0.0526782,0.0599914,3273550
522600,0.0112946,0.9779969,0.0155780,0.0457542,3273550
522700,0.0375268,0.8650305,0.0765038,0.0772388,3273550
522800,0.0231520,0.8803915,0.0617346,0.0614349,3273550
522900,0.0499400,0.8173928,0.1030069,0.0863631,3273550
523000,0.0215384,0.8994851,0.0531290,0.0909177,3273550
523100,0.0492962,0.7995239,0.1097682,0.0825555,3273550
523200,0.0446915,0.8890984,0.0711755,0.0570063,3273550
523300,0.0190021,0.9027874,0.0502863,0.0753293,3273550
523400,0.0201046,0.9142447,0.0463649,0.0740254,3273550
523500,0.0492551,0.8576870,0.0864783,0.0703481,3273550
523600,0.0226715,0.9020758,0.0527726,0.0476461,3273550
523700,0.0446307,0.8474356,0.0878042,0.0847676,3273550
523800,0.0264797,0.8723207,0.0669595,0.0683127,3273550
523900,0.0305308,0.8690276,0.0707074,0.0758273,3273550
524000,0.0574124,0.7100078,0.1504443,0.1089591,3273550
524100,0.0400781,0.8699923,0.0760500,0.0780698,3273550
524200,0.0231671,0.8848120,0.0599755,0.0755003,3273550
524300,0.0300016,0.8984492,0.0586213,0.0859357,3273550
524400,0.0403113,0.9240409,0.0545704,0.0605688,3273550
524500,0.0195903,0.9100550,0.0477322,0.0675286,3273550
524600,0.0728455,0.7073072,0.1607844,0.1157529,3273550
524700,0.0262945,0.9039196,0.0542089,0.0567067,3273550
524800,0.0395676,0.8450205,0.0857324,0.0824486,3273550
524900,0.0379793,0.8534071,0.0814247,0.0870293,3273550
525000,0.0362981,0.8463849,0.0832249,0.0779666,3273550
525100,0.0399559,0.9121219,0.0591248,0.0625009,3273550
525200,0.0606698,0.7954966,0.1182032,0.0844239,3273550
525300,0.0466919,0.8133545,0.1026734,0.0870181,3273550
525400,0.0333024,0.8991066,0.0603388,0.0813378,3273550
525500,0.0220679,0.9099870,0.0492460,0.0666728,3273550
525600,0.0236313,0.8960120,0.0557740,0.0688608,3273550
525700,0.0280762,0.9111825,0.0523727,0.0705048,3273550
525800,0.0299359,0.8995708,0.0581332,0.0621992,3273550
525900,0.0409986,0.8771756,0.0737289,0.0747988,3273550
526000,0.0335642,0.9118756,0.0553883,0.0666507,3273550
526100,0.0202104,0.9031334,0.0508729,0.0569476,3273550
526200,0.0259115,0.8846772,0.0616761,0.0733372,3273550
526300,0.0397600,0.8545768,0.0820253,0.0742778,3273550
526400,0.0284095,0.9035782,0.0556145,0.0617994,3273550
526500,0.0457158,0.8359339,0.0930559,0.0943467,3273550
526600,0.0224044,0.8909800,0.0570507,0.0580813,3273550
526700,0.0532435,0.7396103,0.1361020,0.0957554,3273550
526800,0.0505443,0.7804661,0.1181402,0.0965700,3273550
526900,0.0244369,0.8439906,0.0770659,0.0710903,3273550
527000,0.0327790,0.9013979,0.0591082,0.0600228,3273550
527100,0.0255083,0.8588079,0.0717818,0.0613217,3273550
527200,0.0298166,0.8575675,0.0748630,0.0762587,3273550
527300,0.0215826,0.9089005,0.0493894,0.0754130,3273550
527400,0.0333037,0.8503703,0.0798341,0.0748361,3273550
527500,0.0333437,0.8917978,0.0632871,0.0651137,3273550
527600,0.0334769,0.8912780,0.0635750,0.0600314,3273550
527700,0.0466728,0.8356060,0.0937613,0.0718366,3273550
527800,0.0389050,0.8628279,0.0782118,0.0929496,3273550
527900,0.0330033,0.8685161,0.0723956,0.0754795,3273550
528000,0.0150924,0.9459752,0.0306654,0.0621914,3273550
528100,0.0355967,0.9013073,0.0608351,0.0668380,3273550
528200,0.0459543,0.8633190,0.0822450,0.0820235,3273550
528300,0.0520070,0.7934277,0.1138331,0.1045012,3273550
528400,0.0463300,0.8358132,0.0934727,0.0748047,3273550
528500,0.0324713,0.8269882,0.0886875,0.0822867,3273550
528600,0.0296731,0.9017792,0.0570922,0.0596816,3273550
528700,0.0424704,0.7731557,0.1162200,0.0928136,3273550
528800,0.0440126,0.7990632,0.1067823,0.0905391,3273550
528900,0.0164550,0.9073199,0.0469451,0.0563811,3273550
529000,0.0189155,0.8898790,0.0553977,0.0705933,3273550
529100,0.0231192,0.9223560,0.0449291,0.0562089,3273550
529200,0.0332687,0.8578526,0.0768202,0.0748513,3273550
529300,0.0383031,0.8490338,0.0833683,0.0811715,3273550
529400,0.0439159,0.8275068,0.0953469,0.0798123,3273550
529500,0.0492436,0.8089799,0.1059542,0.0821635,3273550
529600,0.0327091,0.9051111,0.0575811,0.0614903,3273550
529700,0.0358361,0.8606603,0.0772376,0.0697767,3273550
529800,0.0476214,0.8126167,0.1035262,0.0789369,3273550
529900,0.0545253,0.7662262,0.1262247,0.0974705,3273550
530000,0.0368241,0.7815789,0.1094629,0.0876353,3273550
530100,0.0334707,0.8885498,0.0646625,0.0663651,3273550
530200,0.0225762,0.8871866,0.0586711,0.0725275,3273550
530300,0.0677094,0.6539118,0.1790609,0.1246505,3273550
530400,0.0340710,0.8745006,0.0706424,0.0847237,3273550
530500,0.0443705,0.7433548,0.1292804,0.0807497,3273550
530600,0.0440850,0.8147984,0.1005317,0.0831741,3273550
530700,0.0478778,0.8649533,0.0827454,0.0775268,3273550
530800,0.0304356,0.8861973,0.0637824,0.0627903,3273550
530900,0.0462461,0.8994263,0.0679771,0.0755604,3273550
531000,0.0465162,0.8713639,0.0793642,0.0845801,3273550
531100,0.0385049,0.7893921,0.1073461,0.0787020,3273550
531200,0.0360750,0.9001553,0.0615829,0.0676639,3273550
531300,0.0364389,0.9091212,0.0582149,0.0619640,3273550
531400,0.0306540,0.9055038,0.0561909,0.0597999,3273550
531500,0.0321269,0.8950936,0.0612387,0.0671916,3273550
531600,0.0349396,0.9108906,0.0566075,0.0648763,3273550
531700,0.0493295,0.8148571,0.1036549,0.0798575,3273550
531800,0.0473218,0.8730804,0.0791609,0.0812534,3273550
531900,0.0334506,0.9114543,0.0554887,0.0662218,3273550
532000,0.0455556,0.8221779,0.0984622,0.0708447,3273550
532100,0.0506271,0.8248192,0.1004486,0.0814647,3273550
532200,0.0408377,0.8862336,0.0700092,0.0830409,3273550
532300,0.0425991,0.8945248,0.0677496,0.0685053,3273550
532400,0.0193380,0.8954167,0.0534361,0.0597668,3273550
532500,0.0246574,0.8858068,0.0604717,0.0898006,3273550
532600,0.0458525,0.8399028,0.0915504,0.0738888,3273550
532700,0.0376780,0.8786570,0.0711440,0.0653542,3273550
532800,0.0249381,0.8796246,0.0631130,0.0658634,3273550
532900,0.0219952,0.8809859,0.0608027,0.0798361,3273550
533000,0.0247179,0.9221275,0.0459797,0.0583064,3273550
533100,0.0209429,0.9068321,0.0498329,0.0663154,3273550
533200,0.0418504,0.8799265,0.0731396,0.0642961,3273550
533300,0.0193089,0.8866554,0.0569231,0.0612740,3273550
533400,0.0404185,0.8211192,0.0958034,0.1010487,3273550
533500,0.0392870,0.9114981,0.0589730,0.0766135,3273550
533600,0.0413811,0.8676760,0.0777583,0.0850732,3273550
533700,0.0238770,0.9128625,0.0491812,0.0663414,3273550
533800,0.0406975,0.8623049,0.0794966,0.0791684,3273550
533900,0.0263237,0.9122533,0.0508929,0.0708203,3273550
534000,0.0227508,0.8961182,0.0552032,0.0827498,3273550
534100,0.0481882,0.7643968,0.1231542,0.1010049,3273550
534200,0.0407783,0.8801153,0.0724208,0.0778981,3273550
534300,0.0523163,0.7435086,0.1339864,0.0953670,3273550
534400,0.0328273,0.9031880,0.0584212,0.0623367,3273550
534500,0.0343333,0.8644345,0.0748262,0.0813124,3273550
534600,0.0318192,0.8596600,0.0752275,0.0755832,3273550
534700,0.0423557,0.8768615,0.0746689,0.0769854,3273550
534800,0.0393946,0.8783869,0.0722820,0.0720263,3273550
534900,0.0253897,0.9215611,0.0466093,0.0601374,3273550
535000,0.0516606,0.7908034,0.1146750,0.0961702,3273550
535100,0.0376147,0.8885128,0.0671637,0.0619817,3273550
535200,0.0407030,0.8879794,0.0692300,0.0810487,3273550
535300,0.0233198,0.9188815,0.0464393,0.0620542,3273550
535400,0.0461355,0.8102474,0.1035823,0.0943049,3273550
535500,0.0372773,0.8765739,0.0717368,0.0605465,3273550
535600,0.0381206,0.9188477,0.0553333,0.0551039,3273550
535700,0.0435938,0.8560623,0.0837314,0.0795742,3273550
535800,0.0259929,0.9180305,0.0483835,0.0608892,3273550
535900,0.0235287,0.8969474,0.0553382,0.0536498,3273550
536000,0.0286358,0.8770666,0.0663548,0.0736094,3273550
536100,0.0322303,0.8661559,0.0728758,0.0691979,3273550
536200,0.0374966,0.8807914,0.0701814,0.0813512,3273550
536300,0.0163562,0.9288491,0.0382741,0.0525634,3273550
536400,0.0251312,0.8676120,0.0680339,0.0723457,3273550
536500,0.0173372,0.9269159,0.0396360,0.0555195,3273550
536600,0.0425314,0.8529121,0.0843540,0.0663817,3273550
536700,0.0569030,0.7000300,0.1541298,0.1046385,3273550
536800,0.0284064,0.8745362,0.0672294,0.0709730,3273550
536900,0.0202072,0.9272209,0.0412359,0.0519007,3273550
537000,0.0423366,0.8657398,0.0791060,0.0739314,3273550
537100,0.0393378,0.8549817,0.0816100,0.0693663,3273550
537200,0.0218399,0.8983991,0.0537443,0.0745630,3273550
537300,0.0266877,0.8958132,0.0576873,0.0515621,3273550
537400,0.0214723,0.9191047,0.0452415,0.0600430,3273550
537500,0.0447481,0.8124365,0.1018743,0.0934651,3273550
537600,0.0404904,0.8832295,0.0710024,0.0990185,3273550
537700,0.0384579,0.8635496,0.0776549,0.0716311,3273550
537800,0.0190637,0.9258531,0.0410970,0.0702800,3273550
537900,0.0428313,0.7822924,0.1127818,0.0847336,3273550
538000,0.0235786,0.8981012,0.0549067,0.0718490,3273550
538100,0.0276971,0.8745137,0.0668128,0.0701601,3273550
538200,0.0331672,0.9060827,0.0574672,0.0673244,3273550
538300,0.0288224,0.9098371,0.0533586,0.0640603,3273550
538400,0.0273641,0.8701717,0.0683498,0.0604184,3273550
538500,0.0484304,0.8359976,0.0946592,0.0854369,3273550
538600,0.0508504,0.8203841,0.1023566,0.0944235,3273550
538700,0.0385053,0.8065624,0.1004782,0.0859726,3273550
538800,0.0244296,0.9129036,0.0494963,0.0644772,3273550
538900,0.0519745,0.7885334,0.1157713,0.0874821,3273550
539000,0.0244076,0.8817222,0.0619557,0.0641559,3273550
539100,0.0482218,0.8109531,0.1045518,0.0889164,3273550
539200,0.0418347,0.8769569,0.0743180,0.0866221,3273550
539300,0.0570255,0.7061616,0.1517506,0.0926169,3273550
539400,0.0489576,0.8439143,0.0918088,0.0792793,3273550
539500,0.0428638,0.8305804,0.0934861,0.0793654,3273550
539600,0.0156162,0.9408602,0.0330256,0.0647458,3273550
539700,0.0385210,0.8735071,0.0737097,0.0695146,3273550
539800,0.0329852,0.8942156,0.0621049,0.0626234,3273550
539900,0.0546261,0.8549323,0.0908028,0.0809202,3273550
540000,0.0199813,0.8931711,0.0547204,0.0674111,3273550
540100,0.0344477,0.8879297,0.0654968,0.0643826,3273550
540200,0.0361366,0.8490767,0.0820513,0.0727407,3273550
540300,0.0346376,0.9162545,0.0542807,0.0602042,3273550
540400,0.0408308,0.8511672,0.0840316,0.0738044,3273550
540500,0.0362958,0.7895336,0.1059640,0.0874740,3273550
540600,0.0213188,0.8945221,0.0549824,0.0778241,3273550
540700,0.0299032,0.8476503,0.0788818,0.0689532,3273550
540800,0.0324774,0.8779411,0.0683100,0.0699208,3273550
540900,0.0184872,0.9414805,0.0345001,0.0476086,3273550
541000,0.0344486,0.8697034,0.0727878,0.0802398,3273550
541100,0.0314087,0.8449944,0.0808475,0.0900494,3273550
541200,0.0194480,0.8996916,0.0517922,0.0603115,3273550
541300,0.0204686,0.8987446,0.0527833,0.0600617,3273550
541400,0.0360977,0.9100797,0.0576267,0.0842597,3273550
541500,0.0143431,0.9287215,0.0371172,0.0522443,3273550
541600,0.0372015,0.8948935,0.0643635,0.0811172,3273550
541700,0.0444283,0.8434080,0.0892938,0.0861774,3273550
541800,0.0570225,0.7583815,0.1308609,0.0967522,3273550
541900,0.0316156,0.9164324,0.0523964,0.0714019,3273550
542000,0.0476117,0.8685417,0.0811503,0.0691170,3273550
542100,0.0423874,0.8527025,0.0843514,0.0750761,3273550
542200,0.0473014,0.8502574,0.0882779,0.0905481,3273550
542300,0.0474248,0.8229806,0.0992626,0.0775099,3273550
542400,0.0407556,0.8980047,0.0652515,0.0620588,3273550
542500,0.0356447,0.8861736,0.0669174,0.0787901,3273550
542600,0.0353842,0.8783908,0.0698742,0.0822297,3273550
542700,0.0284649,0.8986248,0.0576290,0.0699464,3273550
542800,0.0227998,0.8757417,0.0633832,0.0721439,3273550
542900,0.0591288,0.7826383,0.1224220,0.0926384,3273550
543000,0.0224356,0.9230043,0.0442596,0.0707669,3273550
543100,0.0256701,0.8943714,0.0576535,0.0619488,3273550
543200,0.0291741,0.8814044,0.0649427,0.0695570,3273550
543300,0.0436200,0.8613254,0.0816418,0.0724423,3273550
543400,0.0143617,0.9212321,0.0401242,0.0524548,3273550
543500,0.0430825,0.8687043,0.0783678,0.0825227,3273550
543600,0.0293679,0.8831768,0.0643500,0.0675305,3273550
543700,0.0136021,0.9571260,0.0253109,0.0476065,3273550
543800,0.0185876,0.9171962,0.0442741,0.0626937,3273550
543900,0.0136706,0.8977431,0.0491051,0.0639573,3273550
544000,0.0529347,0.8346434,0.0979035,0.0876672,3273550
544100,0.0222925,0.9099485,0.0493961,0.0680407,3273550
544200,0.0312165,0.9074923,0.0557330,0.0661184,3273550
544300,0.0206089,0.9052541,0.0502637,0.0615187,3273550
544400,0.0428995,0.8302603,0.0936356,0.0769562,3273550
544500,0.0424894,0.8111714,0.1010251,0.0710336,3273550
544600,0.0220840,0.8981341,0.0539968,0.0685431,3273550
544700,0.0374348,0.8545516,0.0806403,0.0701517,3273550
544800,0.0420880,0.8927881,0.0681376,0.0715949,3273550
544900,0.0386060,0.8839706,0.0695754,0.0739662,3273550
545000,0.0313457,0.9106412,0.0545509,0.0648538,3273550
545100,0.0359768,0.8978794,0.0624343,0.0656943,3273550
545200,0.0248318,0.9165434,0.0482817,0.0558053,3273550
545300,0.0408841,0.8641894,0.0788547,0.0648543,3273550
545400,0.0366273,0.8449665,0.0839897,0.0832483,3273550
545500,0.0493894,0.8202893,0.1015180,0.0805754,3273550
545600,0.0411640,0.8605591,0.0804748,0.0772204,3273550
545700,0.0320652,0.9060861,0.0568047,0.0630215,3273550
545800,0.0382099,0.8616402,0.0782698,0.0754366,3273550
545900,0.0382932,0.8556347,0.0807220,0.0738835,3273550
546000,0.0369010,0.8937214,0.0646521,0.0657023,3273550
546100,0.0350608,0.9088910,0.0574801,0.0600628,3273550
546200,0.0345077,0.8989695,0.0611168,0.0649211,3273550
546300,0.0425661,0.8911537,0.0690782,0.0641564,3273550
546400,0.0315028,0.9055022,0.0567008,0.0579781,3273550
546500,0.0397323,0.9162987,0.0573199,0.0584629,3273550
546600,0.0291001,0.9172543,0.0505583,0.0588347,3273550
546700,0.0305249,0.8992575,0.0586119,0.0707666,3273550
546800,0.0426439,0.8075427,0.1025693,0.0933391,3273550
546900,0.0212102,0.8987458,0.0532278,0.0608697,3273550
547000,0.0452016,0.7886853,0.1116469,0.0891781,3273550
547100,0.0215672,0.9032133,0.0516550,0.0591256,3273550
547200,0.0238255,0.9329300,0.0411233,0.0633500,3273550
547300,0.0426772,0.8927265,0.0685157,0.0798301,3273550
547400,0.0321670,0.9372374,0.0444052,0.0669662,3273550
547500,0.0189434,0.9017733,0.0506567,0.0595958,3273550
547600,0.0275092,0.9135245,0.0510957,0.0770834,3273550
547700,0.0471635,0.8852403,0.0742020,0.0868069,3273550
547800,0.0158781,0.8980060,0.0503244,0.0651428,3273550
547900,0.0224224,0.8916043,0.0568117,0.0589605,3273550
548000,0.0289655,0.9013053,0.0568572,0.0634256,3273550
548100,0.0321436,0.8820047,0.0664842,0.0845043,3273550
548200,0.0435842,0.8281718,0.0948818,0.0868921,3273550
548300,0.0387458,0.7961024,0.1048065,0.0824952,3273550
548400,0.0449264,0.8673639,0.0800102,0.0805578,3273550
548500,0.0320331,0.9023052,0.0582978,0.0619227,3273550
548600,0.0244201,0.8882045,0.0593703,0.0626975,3273550
548700,0.0347294,0.8342285,0.0871463,0.0867262,3273550
548800,0.0282759,0.8252882,0.0868503,0.0753854,3273550
548900,0.0548838,0.7271875,0.1420553,0.0961677,3273550
549000,0.0384615,0.8189858,0.0954826,0.0766214,3273550
549100,0.0406433,0.9151079,0.0583428,0.0709898,3273550
549200,0.0337585,0.9020927,0.0594180,0.0627728,3273550
549300,0.0432442,0.7937210,0.1084581,0.0779511,3273550
549400,0.0245532,0.9061219,0.0522832,0.0556772,3273550
549500,0.0517977,0.8007474,0.1107797,0.0873651,3273550
549600,0.0141488,0.9351628,0.0344241,0.0499315,3273550
549700,0.0408676,0.8848205,0.0705924,0.0764506,3273550
549800,0.0432984,0.8180230,0.0987698,0.0876281,3273550
549900,0.0226590,0.8520443,0.0727777,0.0696873,3273550
550000,0.0435272,0.8560531,0.0836951,0.0934647,3273550
550100,0.0299835,0.9265298,0.0473782,0.0604903,3273550
550200,0.0262986,0.9086934,0.0523018,0.0618315,3273550
550300,0.0518563,0.7636678,0.1256467,0.0897048,3273550
550400,0.0393926,0.8650838,0.0776021,0.0705831,3273550
550500,0.0176046,0.9107494,0.0462630,0.0592043,3273550
550600,0.0140020,0.9394426,0.0326242,0.0467090,3273550
550700,0.0365696,0.8871717,0.0670730,0.0611897,3273550
550800,0.0466809,0.8015345,0.1073947,0.0970861,3273550
550900,0.0139583,0.9400233,0.0323656,0.0691160,3273550
551000,0.0449155,0.8802642,0.0748437,0.0704588,3273550
551100,0.0197693,0.9094814,0.0480690,0.0568015,3273550
551200,0.0294149,0.8700929,0.0696118,0.0792294,3273550
551300,0.0381231,0.8481219,0.0836251,0.0901007,3273550
551400,0.0215516,0.9087975,0.0494119,0.0607852,3273550
551500,0.0531874,0.8314656,0.0993262,0.0795150,3273550
551600,0.0450854,0.8590989,0.0834117,0.0812831,3273550
551700,0.0330717,0.8950664,0.0618165,0.0620824,3273550
551800,0.0454312,0.8029688,0.1060712,0.0899002,3273550
551900,0.0371614,0.8127627,0.0971917,0.0845860,3273550
552000,0.0308489,0.8603703,0.0743612,0.0731903,3273550
552100,0.0277606,0.9039372,0.0550815,0.0775464,3273550
552200,0.0385631,0.8716187,0.0744903,0.0626377,3273550
552300,0.0349655,0.8528429,0.0798421,0.0677346,3273550
552400,0.0437456,0.8665831,0.0796141,0.0678533,3273550
552500,0.0436081,0.8250713,0.0961363,0.0822423,3273550
552600,0.0402514,0.8790270,0.0725400,0.0642945,3273550
552700,0.0336695,0.8991408,0.0605454,0.0660333,3273550
552800,0.0279401,0.9174462,0.0497856,0.0661048,3273550
552900,0.0211471,0.8962669,0.0541815,0.0557242,3273550
553000,0.0205372,0.8932211,0.0550338,0.0667511,3273550
553100,0.0585742,0.7933198,0.1178166,0.0927226,3273550
553200,0.0242413,0.9034818,0.0531521,0.0699081,3273550
553300,0.0407918,0.8251251,0.0944251,0.0790262,3273550
553400,0.0518771,0.9711914,0.0426497,0.0675703,3273550
553500,0.0280868,0.8862820,0.0623393,0.0725361,3273550
553600,0.0130044,0.9434857,0.0304083,0.0527369,3273550
553700,0.0284923,0.8751817,0.0670227,0.0716798,3273550
553800,0.0343222,0.8681834,0.0733200,0.0717102,3273550
553900,0.0280735,0.9095628,0.0530190,0.0615673,3273550
554000,0.0312176,0.8540102,0.0771264,0.0723372,3273550
554100,0.0436046,0.8170737,0.0993333,0.0816601,3273550
554200,0.0356617,0.9061083,0.0589537,0.0608237,3273550
554300,0.0522893,0.7656353,0.1251194,0.0907673,3273550
554400,0.0202867,0.8855566,0.0579494,0.0730110,3273550
554500,0.0279079,0.8899598,0.0607608,0.0625210,3273550
554600,0.0279063,0.8971335,0.0578903,0.0614187,3273550
554700,0.0464901,0.8286933,0.0964167,0.0836940,3273550
554800,0.0452670,0.7771026,0.1163192,0.0784513,3273550
554900,0.0503550,0.8333094,0.0968892,0.0813769,3273550
555000,0.0244273,0.9136005,0.0492162,0.0673564,3273550
555100,0.0481934,0.7420208,0.1321077,0.0917549,3273550
555200,0.0487280,0.8912141,0.0727512,0.0650952,3273550
555300,0.0460035,0.8723955,0.0786439,0.0851936,3273550
555400,0.0410674,0.8683562,0.0772980,0.0901445,3273550
555500,0.0382074,0.8773183,0.0719971,0.0662686,3273550
555600,0.0171107,0.9248654,0.0403203,0.0539109,3273550
555700,0.0339729,0.8636428,0.0749267,0.0729468,3273550
555800,0.0522310,0.7058576,0.1489955,0.0976231,3273550
555900,0.0443235,0.8929630,0.0694089,0.0719586,3273550
556000,0.0198215,0.8979633,0.0527076,0.0561303,3273550
556100,0.0412315,0.8914222,0.0681700,0.0791832,3273550
556200,0.0476899,0.7654471,0.1224351,0.0966171,3273550
556300,0.0507850,0.8167814,0.1037584,0.0815774,3273550
556400,0.0218614,0.8721094,0.0642731,0.0731438,3273550
556500,0.0160463,0.9441302,0.0319757,0.0625954,3273550
556600,0.0295675,0.9012206,0.0572523,0.0563428,3273550
556700,0.0345753,0.8811752,0.0682751,0.0638833,3273550
556800,0.0266595,0.8959301,0.0576237,0.0582032,3273550
556900,0.0316692,0.8354783,0.0848102,0.0870995,3273550
557000,0.0328709,0.9027967,0.0586039,0.0575203,3273550
557100,0.0396244,0.8712776,0.0752636,0.0734133,3273550
557200,0.0422493,0.8976197,0.0663017,0.0635321,3273550
557300,0.0373000,0.9080585,0.0591566,0.0548859,3273550
557400,0.0212230,0.9075774,0.0497028,0.0580413,3273550
557500,0.0155420,0.9354044,0.0351635,0.0612008,3273550
557600,0.0421368,0.8286871,0.0938072,0.0874357,3273550
557700,0.0336787,0.9034743,0.0588175,0.0849954,3273550
557800,0.0532398,0.7933731,0.1145947,0.0847700,3273550
557900,0.0128381,0.9247752,0.0377928,0.0863974,3273550
558000,0.0319612,0.8939751,0.0615867,0.0685964,3273550
558100,0.0365761,0.8841921,0.0682688,0.0635738,3273550
558200,0.0438313,0.8240762,0.0966683,0.0971637,3273550
558300,0.0388897,0.8390265,0.0877232,0.0737074,3273550
558400,0.0379357,0.8877286,0.0676700,0.0745153,3273550
558500,0.0393278,0.8873115,0.0686721,0.0844391,3273550
558600,0.0189701,0.9121919,0.0465053,0.0678902,3273550
558700,0.0555129,0.7485515,0.1338872,0.0879852,3273550
558800,0.0238959,0.8475208,0.0753292,0.0840470,3273550
558900,0.0311415,0.8317075,0.0860019,0.0713262,3273550
559000,0.0237483,0.9268978,0.0434899,0.0503478,3273550
559100,0.0351275,0.8582026,0.0777955,0.0816309,3273550
559200,0.0187203,0.8593217,0.0675035,0.0644027,3273550
559300,0.0266142,0.8616397,0.0713126,0.0708346,3273550
559400,0.0287118,0.9105181,0.0530198,0.0651132,3273550
559500,0.0242321,0.8705086,0.0663359,0.0779757,3273550
559600,0.0370281,0.8417203,0.0855288,0.0830881,3273550
559700,0.0459229,0.8259244,0.0971840,0.0749857,3273550
559800,0.0262444,0.8985775,0.0563157,0.0803423,3273550
559900,0.0340523,0.8808395,0.0680956,0.0771847,3273550
560000,0.0433824,0.8262118,0.0955447,0.0778561,3273550
560100,0.0363244,0.8900958,0.0657564,0.0671472,3273550
560200,0.0228833,0.8903325,0.0575969,0.0663263,3273550
560300,0.0354077,0.8334688,0.0878571,0.0953526,3273550
560400,0.0458984,0.8347331,0.0936458,0.0771552,3273550
560500,0.0399895,0.8705123,0.0757888,0.0684059,3273550
560600,0.0199902,0.8991398,0.0523382,0.0768187,3273550
560700,0.0230591,0.9032296,0.0525436,0.0589601,3273550
560800,0.0414280,0.8504584,0.0846735,0.0808006,3273550
560900,0.0341077,0.8771369,0.0696099,0.0797501,3273550
561000,0.0346765,0.8548856,0.0788517,0.0808374,3273550
561100,0.0328961,0.8989784,0.0601463,0.0593712,3273550
561200,0.0304781,0.7660824,0.1118539,0.0954595,3273550
561300,0.0384007,0.7718568,0.1142977,0.0944949,3273550
561400,0.0276376,0.9093879,0.0528274,0.0639225,3273550
561500,0.0399463,0.8973526,0.0650267,0.0728516,3273550
561600,0.0306094,0.8333772,0.0850148,0.0723135,3273550
561700,0.0414133,0.8543814,0.0830954,0.0908187,3273550
561800,0.0425440,0.8421924,0.0886494,0.0723219,3273550
561900,0.0337984,0.9011133,0.0598337,0.0719561,3273550
562000,0.0430581,0.8618068,0.0811121,0.0656759,3273550
562100,0.0244627,0.9151373,0.0486227,0.0636183,3273550
562200,0.0476996,0.8027638,0.1075142,0.0798101,3273550
562300,0.0382402,0.7211574,0.1344812,0.1124334,3273550
562400,0.0252820,0.9098706,0.0512209,0.0679941,3273550
562500,0.0378495,0.8807989,0.0703901,0.0672690,3273550
